FID,alarm_date,station,clear_date,latitude,longitude
,2020/09/26,14 ,2020/09/26,45.024633,-93.313438
,2020/09/26,14 ,2020/09/26,45.009667,-93.294325
,2020/09/26,20 ,2020/09/26,45.033368,-93.303418
,2020/09/26,11 ,2020/09/26,44.99509,-93.249771
,2020/09/26,17 ,2020/09/26,44.927858,-93.259984
,2020/09/27,14 ,2020/09/27,45.015502,-93.281883
,2020/09/27,07 ,2020/09/27,44.967607,-93.245695
,2020/09/27,21 ,2020/09/27,44.941029,-93.215294
,2020/09/27,27 ,2020/09/27,44.902978,-93.288316
,2020/09/27,04 ,2020/09/27,44.984948,-93.280056
,2020/09/27,14 ,2020/09/27,45.013241,-93.30824
,2020/09/27,14 ,2020/09/27,45.009631,-93.308224
,2020/09/28,17 ,2020/09/28,44.937763,-93.270176
,2020/09/28,20 ,2020/09/28,45.03403,-93.292741
,2020/09/29,17 ,2020/09/29,44.937622,-93.266328
,2020/09/29,06 ,2020/09/29,44.966479,-93.281476
,2020/09/30,04 ,2020/09/30,44.99916,-93.296411
,2020/09/30,01 ,2020/09/30,44.971099,-93.267896
,2020/09/30,04 ,2020/09/30,44.997692,-93.294113
,2020/09/30,07 ,2020/09/30,44.95196,-93.2408
,2020/09/30,20 ,2020/10/01,45.040273,-93.291456
,2020/10/01,19 ,2020/10/01,44.981389,-93.234722
,2020/10/01,20 ,2020/10/01,45.0475,-93.300556
,2020/10/01,06 ,2020/10/01,44.969712,-93.277818
,2020/10/02,08 ,2020/10/02,44.948352,-93.270071
,2020/10/02,16 ,2020/10/02,44.988177,-93.300099
,2020/10/02,20 ,2020/10/02,45.05112,-93.283527
,2020/10/02,16 ,2020/10/02,44.977925,-93.278979
,2020/10/02,04 ,2020/10/02,45.003143,-93.276404
,2020/10/02,22 ,2020/10/02,44.962714,-93.31572
,2020/10/02,17 ,2020/10/02,44.928723,-93.268844
,2020/10/02,11 ,2020/10/02,44.996907,-93.2434
,2020/10/02,   ,2020/10/02,44.904313,-93.198517
,2020/10/02,14 ,2020/10/02,45.008075,-93.314605
,2020/10/03,06 ,2020/10/03,44.969722,-93.277778
,2020/10/03,05 ,2020/10/03,44.944651,-93.244857
,2020/10/03,05 ,2020/10/03,44.956867,-93.262588
,2020/10/03,21 ,2020/10/03,44.949355,-93.220382
,2020/10/03,11 ,2020/10/03,44.992712,-93.235982
,2020/10/03,12 ,2020/10/03,44.902743,-93.210165
,2020/10/03,12 ,2020/10/03,44.918806,-93.228355
,2020/10/03,22 ,2020/10/03,44.948202,-93.299557
,2020/10/04,06 ,2020/10/04,44.964943,-93.27022
,2020/10/04,17 ,2020/10/04,44.92843,-93.270139
,2020/10/04,17 ,2020/10/04,44.92843,-93.270139
,2020/10/04,17 ,2020/10/04,44.94108,-93.279729
,2020/10/04,17 ,2020/10/04,44.94108,-93.279729
,2020/10/04,06 ,2020/10/04,44.965021,-93.279331
,2020/10/04,06 ,2020/10/04,44.965021,-93.279331
,2020/10/04,14 ,2020/10/04,45.013448,-93.309516
,2020/10/05,05 ,2020/10/05,44.944743,-93.255027
,2020/10/05,17 ,2020/10/05,44.92843,-93.270139
,2020/10/05,08 ,2020/10/05,44.948333,-93.278056
,2020/10/05,05 ,2020/10/05,44.941389,-93.253611
,2020/10/05,14 ,2020/10/05,45.019468,-93.308265
,2020/10/05,08 ,2020/10/05,44.950744,-93.279673
,2020/10/05,05 ,2020/10/05,44.941389,-93.253611
,2020/10/05,14 ,2020/10/05,45.001858,-93.302881
,2020/10/05,05 ,2020/10/05,44.957335,-93.251152
,2020/10/05,14 ,2020/10/05,45.004862,-93.301142
,2020/10/05,17 ,2020/10/05,44.917778,-93.261389
,2020/10/06,16 ,2020/10/06,44.975942,-93.282196
,2020/10/06,21 ,2020/10/06,44.935743,-93.22506
,2020/10/06,07 ,2020/10/06,44.959961,-93.231439
,2020/10/06,06 ,2020/10/06,44.962687,-93.26766
,2020/10/06,04 ,2020/10/06,44.996399,-93.276678
,2020/10/06,14 ,2020/10/06,45.007843,-93.287995
,2020/10/07,05 ,2020/10/07,44.947663,-93.252493
,2020/10/07,07 ,2020/10/07,44.960961,-93.237743
,2020/10/07,08 ,2020/10/07,44.950744,-93.277906
,2020/10/07,14 ,2020/10/07,45.013242,-93.310794
,2020/10/07,05 ,2020/10/07,44.949608,-93.262663
,2020/10/07,11 ,2020/10/07,44.987682,-93.234587
,2020/10/07,05 ,2020/10/07,44.940693,-93.247375
,2020/10/07,12 ,2020/10/07,44.898113,-93.22708
,2020/10/07,05 ,2020/10/08,44.951946,-93.262636
,2020/10/08,20 ,2020/10/08,45.035821,-93.30156
,2020/10/08,04 ,2020/10/08,44.999156,-93.294427
,2020/10/08,14 ,2020/10/08,45.008826,-93.296839
,2020/10/08,04 ,2020/10/08,45.001504,-93.294111
,2020/10/08,11 ,2020/10/08,44.987682,-93.234587
,2020/10/08,04 ,2020/10/08,44.984589,-93.27956
,2020/10/08,04 ,2020/10/08,44.992116,-93.297171
,2020/10/08,17 ,2020/10/08,44.923138,-93.277932
,2020/10/08,11 ,2020/10/08,44.997507,-93.252437
,2020/10/08,15 ,2020/10/08,45.016813,-93.238415
,2020/10/08,15 ,2020/10/08,45.002149,-93.22706
,2020/10/08,14 ,2020/10/08,45.019543,-93.305723
,2020/10/09,07 ,2020/10/09,44.95196,-93.2408
,2020/10/09,08 ,2020/10/09,44.948333,-93.278056
,2020/10/09,20 ,2020/10/09,45.046399,-93.287629
,2020/10/09,21 ,2020/10/09,44.947791,-93.205022
,2020/10/09,11 ,2020/10/09,44.990066,-93.261353
,2020/10/09,17 ,2020/10/09,44.928089,-93.281807
,2020/10/09,05 ,2020/10/09,44.950087,-93.258844
,2020/10/10,27 ,2020/10/10,44.890442,-93.280919
,2020/10/10,02 ,2020/10/10,45.023894,-93.272872
,2020/10/10,14 ,2020/10/10,45.010732,-93.286432
,2020/10/10,14 ,2020/10/10,45.016854,-93.310801
,2020/10/11,05 ,2020/10/11,44.95307,-93.248649
,2020/10/11,14 ,2020/10/11,45.021016,-93.308279
,2020/10/11,08 ,2020/10/11,44.946422,-93.279699
,2020/10/11,04 ,2020/10/11,44.987301,-93.28835
,2020/10/11,14 ,2020/10/11,45.021873,-93.282125
,2020/10/11,14 ,2020/10/11,45.021873,-93.282125
,2020/10/12,07 ,2020/10/12,44.965115,-93.259686
,2020/10/13,27 ,2020/10/13,44.919635,-93.27795
,2020/10/13,16 ,2020/10/13,44.993333,-93.31078
,2020/10/13,19 ,2020/10/13,44.980937,-93.236898
,2020/10/13,14 ,2020/10/13,45.016852,-93.308255
,2020/10/13,19 ,2020/10/13,44.98783,-93.228212
,2020/10/14,17 ,2020/10/14,44.942486,-93.266404
,2020/10/14,14 ,2020/10/14,45.015051,-93.312069
,2020/10/14,14 ,2020/10/14,45.017023,-93.312077
,2020/10/14,14 ,2020/10/14,45.016822,-93.304448
,2020/10/14,19 ,2020/10/14,44.9725,-93.232222
,2020/10/14,14 ,2020/10/14,45.013336,-93.298116
,2020/10/14,19 ,2020/10/14,44.9725,-93.232222
,2020/10/14,14 ,2020/10/14,45.006007,-93.30568
,2020/10/14,08 ,2020/10/14,44.954783,-93.281309
,2020/10/15,06 ,2020/10/15,44.974462,-93.27582
,2020/10/15,12 ,2020/10/15,44.916053,-93.212886
,2020/10/15,04 ,2020/10/15,45.005911,-93.285193
,2020/10/16,05 ,2020/10/16,44.953235,-93.249922
,2020/10/16,07 ,2020/10/16,44.969983,-93.250336
,2020/10/16,04 ,2020/10/16,44.987688,-93.281615
,2020/10/17,06 ,2020/10/17,44.973591,-93.276974
,2020/10/17,05 ,2020/10/17,44.951843,-93.247388
,2020/10/17,11 ,2020/10/17,44.985278,-93.254167
,2020/10/18,14 ,2020/10/18,45.021317,-93.312094
,2020/10/18,22 ,2020/10/18,44.933841,-93.326465
,2020/10/19,07 ,2020/10/19,44.973084,-93.247719
,2020/10/19,11 ,2020/10/19,44.990937,-93.218976
,2020/10/19,19 ,2020/10/19,44.9725,-93.230833
,2020/10/19,16 ,2020/10/19,44.970539,-93.308652
,2020/10/19,08 ,2020/10/19,44.950041,-93.291907
,2020/10/19,07 ,2020/10/19,44.962729,-93.254585
,2020/10/19,06 ,2020/10/19,44.967167,-93.267127
,2020/10/20,14 ,2020/10/20,45.014377,-93.295588
,2020/10/20,11 ,2020/10/20,44.988327,-93.236047
,2020/10/20,12 ,2020/10/20,44.914175,-93.216179
,2020/10/20,15 ,2020/10/20,45.012322,-93.228159
,2020/10/21,08 ,2020/10/21,44.948333,-93.278056
,2020/10/22,16 ,2020/10/22,44.980873,-93.300752
,2020/10/22,05 ,2020/10/22,44.951944,-93.2625
,2020/10/22,01 ,2020/10/22,44.979321,-93.266497
,2020/10/22,15 ,2020/10/22,45.012554,-93.234581
,2020/10/23,17 ,2020/10/23,44.931556,-93.272728
,2020/10/23,05 ,2020/10/23,44.944318,-93.255023
,2020/10/23,01 ,2020/10/23,44.967168,-93.264361
,2020/10/24,27 ,2020/10/24,44.919563,-93.288345
,2020/10/24,15 ,2020/10/24,45.007916,-93.247372
,2020/10/24,05 ,2020/10/24,44.94979,-93.257571
,2020/10/24,22 ,2020/10/24,44.949886,-93.300805
,2020/10/25,16 ,2020/10/25,44.979786,-93.305182
,2020/10/25,05 ,2020/10/25,44.955544,-93.243135
,2020/10/25,14 ,2020/10/25,45.013729,-93.314613
,2020/10/25,05 ,2020/10/25,44.955539,-93.252426
,2020/10/26,06 ,2020/10/26,44.967167,-93.267659
,2020/10/26,17 ,2020/10/26,44.935278,-93.2625
,2020/10/26,17 ,2020/10/26,44.935909,-93.281411
,2020/10/26,08 ,2020/10/26,44.943701,-93.27793
,2020/10/27,28 ,2020/10/27,44.923067,-93.315087
,2020/10/27,16 ,2020/10/27,44.99591,-93.315905
,2020/10/27,05 ,2020/10/27,44.958697,-93.262576
,2020/10/28,01 ,2020/10/28,44.96938,-93.254542
,2020/10/29,16 ,2020/10/29,44.978056,-93.279167
,2020/10/29,08 ,2020/10/29,44.944661,-93.284301
,2020/10/29,15 ,2020/10/29,45.026306,-93.243508
,2020/10/29,07 ,2020/10/29,44.968558,-93.249521
,2020/10/29,12 ,2020/10/29,44.916245,-93.2168
,2020/10/29,01 ,2020/10/29,44.97603,-93.257854
,2020/10/29,14 ,2020/10/29,45.006027,-93.311575
,2020/10/30,16 ,2020/10/30,44.978993,-93.297169
,2020/10/30,14 ,2020/10/30,45.020302,-93.288039
,2020/10/30,22 ,2020/10/30,44.949259,-93.298277
,2020/10/30,17 ,2020/10/30,44.928611,-93.278056
,2020/10/31,14 ,2020/10/31,45.007771,-93.298103
,2020/10/31,08 ,2020/10/31,44.949597,-93.272829
,2020/11/01,06 ,2020/11/01,44.967167,-93.267659
,2020/11/01,17 ,2020/11/01,44.935688,-93.2663
,2020/11/01,14 ,2020/11/01,45.01888,-93.305723
,2020/11/02,08 ,2020/11/02,44.960827,-93.292795
,2020/11/02,06 ,2020/11/02,44.967167,-93.267659
,2020/11/02,21 ,2020/11/02,44.939334,-93.203845
,2020/11/02,05 ,2020/11/02,44.941325,-93.248651
,2020/11/02,16 ,2020/11/02,44.987704,-93.290924
,2020/11/02,14 ,2020/11/02,45.006158,-93.299363
,2020/11/03,14 ,2020/11/03,45.009906,-93.286439
,2020/11/03,16 ,2020/11/03,44.978973,-93.295553
,2020/11/03,14 ,2020/11/03,45.022209,-93.286528
,2020/11/03,16 ,2020/11/03,44.987704,-93.290924
,2020/11/03,19 ,2020/11/03,44.975556,-93.233889
,2020/11/03,19 ,2020/11/03,44.980833,-93.242778
,2020/11/03,16 ,2020/11/03,44.991502,-93.30446
,2020/11/03,19 ,2020/11/03,44.972404,-93.222039
,2020/11/03,16 ,2020/11/03,44.987704,-93.290924
,2020/11/04,08 ,2020/11/04,44.942921,-93.284314
,2020/11/04,04 ,2020/11/04,44.983333,-93.282222
,2020/11/04,08 ,2020/11/04,44.947803,-93.284296
,2020/11/04,05 ,2020/11/04,44.946558,-93.24741
,2020/11/05,16 ,2020/11/05,44.984993,-93.302955
,2020/11/05,14 ,2020/11/05,45.014167,-93.313338
,2020/11/06,16 ,2020/11/06,44.978895,-93.280335
,2020/11/06,05 ,2020/11/06,44.955531,-93.262595
,2020/11/06,21 ,2020/11/06,44.94837,-93.234278
,2020/11/06,19 ,2020/11/06,44.957018,-93.210161
,2020/11/06,16 ,2020/11/06,44.980872,-93.300978
,2020/11/07,12 ,2020/11/07,44.916053,-93.212886
,2020/11/07,17 ,2020/11/07,44.937536,-93.26127
,2020/11/08,08 ,2020/11/08,44.960913,-93.288009
,2020/11/08,08 ,2020/11/08,44.951724,-93.265182
,2020/11/09,07 ,2020/11/09,44.963889,-93.233333
,2020/11/09,02 ,2020/11/09,45.013159,-93.269968
,2020/11/09,14 ,2020/11/09,45.013154,-93.296851
,2020/11/09,02 ,2020/11/09,45.005453,-93.257555
,2020/11/09,04 ,2020/11/10,44.997373,-93.287074
,2020/11/10,16 ,2020/11/10,44.975323,-93.303952
,2020/11/11,14 ,2020/11/11,45.010668,-93.31079
,2020/11/12,01 ,2020/11/12,44.967165,-93.262552
,2020/11/12,20 ,2020/11/12,45.035448,-93.298492
,2020/11/12,22 ,2020/11/12,44.946297,-93.297031
,2020/11/12,05 ,2020/11/12,44.945456,-93.253756
,2020/11/13,14 ,2020/11/13,45.015056,-93.318406
,2020/11/13,22 ,2020/11/13,44.949864,-93.300805
,2020/11/13,06 ,2020/11/13,44.968061,-93.268833
,2020/11/14,07 ,2020/11/14,44.973084,-93.247719
,2020/11/14,07 ,2020/11/14,44.97,-93.2425
,2020/11/14,20 ,2020/11/14,45.036627,-93.311662
,2020/11/14,01 ,2020/11/14,44.969395,-93.257646
,2020/11/15,15 ,2020/11/15,45.00389,-93.226932
,2020/11/15,16 ,2020/11/15,44.986245,-93.305747
,2020/11/16,06 ,2020/11/16,44.974599,-93.270488
,2020/11/16,08 ,2020/11/16,44.950056,-93.300151
,2020/11/16,02 ,2020/11/16,45.008592,-93.26005
,2020/11/16,14 ,2020/11/16,45.010727,-93.283371
,2020/11/17,02 ,2020/11/17,45.008592,-93.26005
,2020/11/19,14 ,2020/11/19,45.015435,-93.30825
,2020/11/20,08 ,2020/11/20,44.950744,-93.277906
,2020/11/21,04 ,2020/11/21,44.987688,-93.281615
,2020/11/21,16 ,2020/11/21,44.994487,-93.314622
,2020/11/21,01 ,2020/11/21,44.969395,-93.257646
,2020/11/21,05 ,2020/11/21,44.955539,-93.252426
,2020/11/21,16 ,2020/11/21,44.979815,-93.308333
,2020/11/21,27 ,2020/11/21,44.890624,-93.282777
,2020/11/21,16 ,2020/11/21,44.986332,-93.299753
,2020/11/22,27 ,2020/11/22,44.908675,-93.28828
,2020/11/22,04 ,2020/11/22,44.986664,-93.270834
,2020/11/22,08 ,2020/11/22,44.948353,-93.271591
,2020/11/23,22 ,2020/11/23,44.949259,-93.298277
,2020/11/23,28 ,2020/11/23,44.91198,-93.297966
,2020/11/23,04 ,2020/11/23,44.998774,-93.282722
,2020/11/23,14 ,2020/11/23,45.017241,-93.309528
,2020/11/24,14 ,2020/11/24,45.021873,-93.282125
,2020/11/24,08 ,2020/11/24,44.951954,-93.296964
,2020/11/24,16 ,2020/11/24,44.984448,-93.288953
,2020/11/25,15 ,2020/11/25,45.005935,-93.244606
,2020/11/25,11 ,2020/11/25,44.995994,-93.257523
,2020/11/25,14 ,2020/11/25,45.013653,-93.315886
,2020/11/26,07 ,2020/11/26,44.962733,-93.25396
,2020/11/26,08 ,2020/11/26,44.950593,-93.281334
,2020/11/26,20 ,2020/11/26,45.040998,-93.299149
,2020/11/26,05 ,2020/11/26,44.949733,-93.256304
,2020/11/26,11 ,2020/11/26,44.985603,-93.251855
,2020/11/26,27 ,2020/11/26,44.913422,-93.289552
,2020/11/27,08 ,2020/11/27,44.950077,-93.269008
,2020/11/27,05 ,2020/11/27,44.953235,-93.249922
,2020/11/28,16 ,2020/11/28,44.982667,-93.296078
,2020/11/28,08 ,2020/11/28,44.948353,-93.267756
,2020/11/28,19 ,2020/11/28,44.97314,-93.215346
,2020/11/28,05 ,2020/11/28,44.956482,-93.247351
,2020/11/29,22 ,2020/11/29,44.956319,-93.317503
,2020/11/29,05 ,2020/11/29,44.948362,-93.257584
,2020/11/29,14 ,2020/11/29,45.013599,-93.300645
,2020/11/29,06 ,2020/11/29,44.966127,-93.274033
,2020/11/29,08 ,2020/11/29,44.950833,-93.298333
,2020/11/29,21 ,2020/11/29,44.944508,-93.23589
,2020/11/30,05 ,2020/11/30,44.9509,-93.256294
,2020/11/30,19 ,2020/11/30,44.980925,-93.233612
,2020/11/30,11 ,2020/11/30,44.991646,-93.210139
,2020/11/30,08 ,2020/11/30,44.951168,-93.286807
,2020/11/30,20 ,2020/12/01,45.025766,-93.284512
,2020/11/30,04 ,2020/12/01,44.993065,-93.29841
,2020/12/01,16 ,2020/12/01,44.988171,-93.28941
,2020/12/02,08 ,2020/12/02,44.950278,-93.298333
,2020/12/02,08 ,2020/12/02,44.94835,-93.266484
,2020/12/02,08 ,2020/12/02,44.94835,-93.266484
,2020/12/02,07 ,2020/12/02,44.961647,-93.251094
,2020/12/02,16 ,2020/12/02,44.971801,-93.305206
,2020/12/03,17 ,2020/12/03,44.930468,-93.261242
,2020/12/03,21 ,2020/12/03,44.930522,-93.243348
,2020/12/03,21 ,2020/12/03,44.945034,-93.220391
,2020/12/03,01 ,2020/12/03,44.971456,-93.265611
,2020/12/03,05 ,2020/12/03,44.953267,-93.252467
,2020/12/04,21 ,2020/12/04,44.948157,-93.22708
,2020/12/04,14 ,2020/12/04,45.006412,-93.305681
,2020/12/04,27 ,2020/12/04,44.909191,-93.2851
,2020/12/04,16 ,2020/12/04,44.98427,-93.304507
,2020/12/04,08 ,2020/12/04,44.9554,-93.274051
,2020/12/05,11 ,2020/12/05,44.990045,-93.26382
,2020/12/05,19 ,2020/12/05,44.973611,-93.223333
,2020/12/06,06 ,2020/12/06,44.961617,-93.281256
,2020/12/06,15 ,2020/12/06,45.027976,-93.240953
,2020/12/07,06 ,2020/12/07,44.963758,-93.272757
,2020/12/07,05 ,2020/12/07,44.958352,-93.261299
,2020/12/07,16 ,2020/12/07,44.977925,-93.278979
,2020/12/08,14 ,2020/12/08,45.014928,-93.291803
,2020/12/08,16 ,2020/12/08,44.975631,-93.304804
,2020/12/08,16 ,2020/12/08,44.985017,-93.302866
,2020/12/08,21 ,2020/12/08,44.926941,-93.220329
,2020/12/08,06 ,2020/12/08,44.973989,-93.284333
,2020/12/08,05 ,2020/12/08,44.946535,-93.251222
,2020/12/08,11 ,2020/12/08,44.988511,-93.25852
,2020/12/08,16 ,2020/12/08,44.988979,-93.301959
,2020/12/09,08 ,2020/12/09,44.950744,-93.282993
,2020/12/09,08 ,2020/12/09,44.954821,-93.279644
,2020/12/09,14 ,2020/12/09,45.020481,-93.291815
,2020/12/10,08 ,2020/12/10,44.95007,-93.272822
,2020/12/10,01 ,2020/12/10,44.967239,-93.256345
,2020/12/10,05 ,2020/12/10,44.945964,-93.244865
,2020/12/10,19 ,2020/12/10,44.972404,-93.222039
,2020/12/10,07 ,2020/12/10,44.962601,-93.248459
,2020/12/10,06 ,2020/12/10,44.97438,-93.272521
,2020/12/10,22 ,2020/12/11,44.963587,-93.323964
,2020/12/11,12 ,2020/12/11,44.898571,-93.224186
,2020/12/11,05 ,2020/12/11,44.953487,-93.252465
,2020/12/11,16 ,2020/12/11,44.978993,-93.29724
,2020/12/12,08 ,2020/12/12,44.950031,-93.274042
,2020/12/12,14 ,2020/12/12,45.013213,-93.303412
,2020/12/12,20 ,2020/12/12,45.037731,-93.291409
,2020/12/12,14 ,2020/12/12,45.014903,-93.281871
,2020/12/13,08 ,2020/12/13,44.943992,-93.28943
,2020/12/13,14 ,2020/12/13,45.003949,-93.310515
,2020/12/13,01 ,2020/12/14,44.978341,-93.266379
,2020/12/14,08 ,2020/12/14,44.948333,-93.278056
,2020/12/15,21 ,2020/12/15,44.947906,-93.230003
,2020/12/15,16 ,2020/12/15,44.978973,-93.295553
,2020/12/16,14 ,2020/12/16,45.019698,-93.306994
,2020/12/16,06 ,2020/12/16,44.97065,-93.298581
,2020/12/17,05 ,2020/12/17,44.957337,-93.248605
,2020/12/17,01 ,2020/12/17,44.968889,-93.259722
,2020/12/17,27 ,2020/12/17,44.910513,-93.248614
,2020/12/18,08 ,2020/12/18,44.95007,-93.270284
,2020/12/18,06 ,2020/12/18,44.962502,-93.272741
,2020/12/18,01 ,2020/12/18,44.978597,-93.255262
,2020/12/18,27 ,2020/12/18,44.906736,-93.263921
,2020/12/18,12 ,2020/12/18,44.916024,-93.229656
,2020/12/18,08 ,2020/12/18,44.944732,-93.281545
,2020/12/19,15 ,2020/12/20,45.028236,-93.247269
,2020/12/20,20 ,2020/12/20,45.044053,-93.311771
,2020/12/20,14 ,2020/12/20,45.003899,-93.299441
,2020/12/20,01 ,2020/12/20,44.974397,-93.266349
,2020/12/20,06 ,2020/12/20,44.965023,-93.275291
,2020/12/20,27 ,2020/12/20,44.895617,-93.277042
,2020/12/21,21 ,2020/12/21,44.939551,-93.229601
,2020/12/21,04 ,2020/12/21,45.001484,-93.28799
,2020/12/21,06 ,2020/12/21,44.969924,-93.279326
,2020/12/22,20 ,2020/12/22,45.043924,-93.28398
,2020/12/22,11 ,2020/12/22,44.998705,-93.23483
,2020/12/23,16 ,2020/12/23,44.978741,-93.276026
,2020/12/23,07 ,2020/12/23,44.962579,-93.247452
,2020/12/24,16 ,2020/12/24,44.984541,-93.309676
,2020/12/24,07 ,2020/12/24,44.973084,-93.247719
,2020/12/24,28 ,2020/12/24,44.911472,-93.318849
,2020/12/24,14 ,2020/12/24,45.011634,-93.313347
,2020/12/24,14 ,2020/12/24,45.001869,-93.305814
,2020/12/24,05 ,2020/12/24,44.949827,-93.24995
,2020/12/24,27 ,2020/12/24,44.914021,-93.267777
,2020/12/24,07 ,2020/12/24,44.961647,-93.251094
,2020/12/24,21 ,2020/12/24,44.942487,-93.229965
,2020/12/24,06 ,2020/12/24,44.969712,-93.277818
,2020/12/25,02 ,2020/12/25,44.998703,-93.265747
,2020/12/25,06 ,2020/12/25,44.969712,-93.277818
,2020/12/25,07 ,2020/12/25,44.957287,-93.223984
,2020/12/25,14 ,2020/12/25,45.022652,-93.288052
,2020/12/25,28 ,2020/12/25,44.928436,-93.321398
,2020/12/25,07 ,2020/12/25,44.970492,-93.247889
,2020/12/25,02 ,2020/12/25,45.001196,-93.261566
,2020/12/25,07 ,2020/12/25,44.95316,-93.214008
,2020/12/26,15 ,2020/12/26,45.026271,-93.231995
,2020/12/26,15 ,2020/12/26,45.013164,-93.247335
,2020/12/26,14 ,2020/12/26,45.007944,-93.306952
,2020/12/26,22 ,2020/12/26,44.943665,-93.300878
,2020/12/27,08 ,2020/12/27,44.944342,-93.28686
,2020/12/28,16 ,2020/12/28,44.98086,-93.302236
,2020/12/28,14 ,2020/12/28,44.998868,-93.30695
,2020/12/28,19 ,2020/12/28,44.965427,-93.220559
,2020/12/29,05 ,2020/12/29,44.955429,-93.252428
,2020/12/29,04 ,2020/12/29,44.984237,-93.285354
,2020/12/29,01 ,2020/12/29,44.981162,-93.270353
,2020/12/29,01 ,2020/12/29,44.97603,-93.257854
,2020/12/30,08 ,2020/12/30,44.960898,-93.285463
,2020/12/30,14 ,2020/12/30,45.001869,-93.305814
,2020/12/30,20 ,2020/12/30,45.032649,-93.308511
,2020/12/30,14 ,2020/12/30,45.024937,-93.289332
,2020/12/31,21 ,2020/12/31,44.937731,-93.247358
,2020/12/31,02 ,2020/12/31,45.010066,-93.270601
,2020/12/31,02 ,2020/12/31,45.010067,-93.270111
,2021/01/01,02 ,2021/01/01,45.001751,-93.271042
,2021/01/01,22 ,2021/01/01,44.954301,-93.30164
,2021/01/01,08 ,2021/01/01,44.953023,-93.277891
,2021/01/01,08 ,2021/01/01,44.951949,-93.284256
,2021/01/01,17 ,2021/01/01,44.939134,-93.267617
,2021/01/01,27 ,2021/01/01,44.913252,-93.283908
,2021/01/01,08 ,2021/01/01,44.951498,-93.276606
,2021/01/02,04 ,2021/01/02,44.999167,-93.289722
,2021/01/02,05 ,2021/01/02,44.951945,-93.256285
,2021/01/02,17 ,2021/01/02,44.932328,-93.261236
,2021/01/02,22 ,2021/01/02,44.95861,-93.302818
,2021/01/02,01 ,2021/01/02,44.97166,-93.259921
,2021/01/03,04 ,2021/01/03,44.997373,-93.287074
,2021/01/04,08 ,2021/01/04,44.952086,-93.277899
,2021/01/04,08 ,2021/01/04,44.954657,-93.279645
,2021/01/04,08 ,2021/01/04,44.951942,-93.276608
,2021/01/04,08 ,2021/01/04,44.95495,-93.277876
,2021/01/04,21 ,2021/01/04,44.93007,-93.214042
,2021/01/04,15 ,2021/01/04,45.007919,-93.245233
,2021/01/04,16 ,2021/01/04,44.978993,-93.297169
,2021/01/04,06 ,2021/01/04,44.970136,-93.26933
,2021/01/04,19 ,2021/01/04,44.971111,-93.234167
,2021/01/04,20 ,2021/01/04,45.042094,-93.290145
,2021/01/04,20 ,2021/01/05,45.048385,-93.283547
,2021/01/05,21 ,2021/01/05,44.948341,-93.211402
,2021/01/05,05 ,2021/01/05,44.951944,-93.2625
,2021/01/05,06 ,2021/01/05,44.964982,-93.265111
,2021/01/06,16 ,2021/01/06,44.980833,-93.299167
,2021/01/06,14 ,2021/01/06,45.010118,-93.295581
,2021/01/07,02 ,2021/01/07,44.998705,-93.261313
,2021/01/07,14 ,2021/01/07,45.007832,-93.300625
,2021/01/08,17 ,2021/01/08,44.924612,-93.249859
,2021/01/08,07 ,2021/01/08,44.962731,-93.252309
,2021/01/08,22 ,2021/01/08,44.948365,-93.301043
,2021/01/09,08 ,2021/01/09,44.960833,-93.2775
,2021/01/09,07 ,2021/01/09,44.964004,-93.24124
,2021/01/09,06 ,2021/01/09,44.962593,-93.272741
,2021/01/09,14 ,2021/01/09,45.026097,-93.3173
,2021/01/09,15 ,2021/01/09,44.9987,-93.236949
,2021/01/10,05 ,2021/01/10,44.948367,-93.251001
,2021/01/10,14 ,2021/01/10,45.015048,-93.308248
,2021/01/10,05 ,2021/01/10,44.948148,-93.248682
,2021/01/10,04 ,2021/01/10,44.979323,-93.286284
,2021/01/11,19 ,2021/01/11,44.980556,-93.235556
,2021/01/11,17 ,2021/01/11,44.935744,-93.266301
,2021/01/11,17 ,2021/01/11,44.938874,-93.258756
,2021/01/11,05 ,2021/01/11,44.9426,-93.252456
,2021/01/12,14 ,2021/01/12,45.020298,-93.28499
,2021/01/12,12 ,2021/01/12,44.908086,-93.222867
,2021/01/13,04 ,2021/01/13,44.997599,-93.291052
,2021/01/13,19 ,2021/01/13,44.973611,-93.223333
,2021/01/13,21 ,2021/01/13,44.933321,-93.227992
,2021/01/13,14 ,2021/01/13,45.015048,-93.308248
,2021/01/13,14 ,2021/01/13,45.015033,-93.290543
,2021/01/14,06 ,2021/01/14,44.971049,-93.277155
,2021/01/14,07 ,2021/01/14,44.96856,-93.2356
,2021/01/14,17 ,2021/01/14,44.932267,-93.257451
,2021/01/15,14 ,2021/01/15,45.004884,-93.301253
,2021/01/15,19 ,2021/01/15,44.982998,-93.238819
,2021/01/15,15 ,2021/01/16,45.006178,-93.241005
,2021/01/16,19 ,2021/01/16,44.983054,-93.238959
,2021/01/16,21 ,2021/01/16,44.922687,-93.229597
,2021/01/16,16 ,2021/01/16,44.979445,-93.315985
,2021/01/16,06 ,2021/01/16,44.965207,-93.272757
,2021/01/17,01 ,2021/01/17,44.966374,-93.259385
,2021/01/17,14 ,2021/01/17,44.999065,-93.315901
,2021/01/17,01 ,2021/01/17,44.967291,-93.256301
